#READ TERR 1 2
#! WT
577.500	0.500	-0.5	2.124889	1.97296	-1.206937
580.500	0.500	-0.5	2.124889	1.97296	-1.206937
585.500	0.500	-0.5	1.062444	1.595792	-0.7777095
586.500	0.500	-0.5	4.249778	2.55518	-1.817844
591.500	0.500	-0.5	2.12513	1.973184	-1.207074
592.500	0.500	-0.5	2.12513	1.973184	-1.207074
598.500	0.500	-0.5	3.18778	2.284576	-1.538636
599.500	0.500	-0.5	4.250373	2.555538	-1.818098
601.500	0.500	-0.5	5.312967	2.796747	-2.065683
602.500	0.500	-0.5	2.125187	1.973236	-1.207106
604.500	0.500	-0.5	1.062593	1.596015	-0.7778185
605.500	0.500	-0.5	1.062593	1.596015	-0.7778185
606.500	0.500	-0.5	4.250373	2.555538	-1.818098
607.500	0.500	-0.5	1.062593	1.596015	-0.7778185
612.500	0.500	-0.5	5.312527	2.796515	-2.065512
615.500	0.500	-0.5	2.125011	1.973073	-1.207007
616.500	0.500	-0.5	1.062505	1.595883	-0.7777541
618.500	0.500	-0.5	3.187516	2.284387	-1.538509
619.500	0.500	-0.5	4.24983	2.555211	-1.817866
620.500	0.500	-0.5	5.312287	2.796389	-2.065419
621.500	0.500	-0.5	2.124915	1.972984	-1.206952
624.500	0.500	-0.5	3.187372	2.284284	-1.538439
626.500	0.500	-0.5	1.062457	1.595811	-0.777719
627.500	0.500	-0.5	1.062457	1.595811	-0.777719
630.500	0.500	-0.5	2.124894	1.972964	-1.20694
633.500	0.500	-0.5	4.249788	2.555186	-1.817848
634.500	0.500	-0.5	2.124894	1.972964	-1.20694
635.500	0.500	-0.5	1.062447	1.595795	-0.7777114
638.500	0.500	-0.5	6.374682	3.017351	-2.288513
639.500	0.500	-0.5	7.437129	3.220278	-2.49569
640.500	0.500	-0.5	14.8745	4.368857	-3.650633
641.500	0.500	-0.5	65.87357	8.365997	-8.366009
642.500	0.500	-0.5	91.58271	9.946822	-9.946842
643.500	0.500	-0.5	105.8143	10.83176	-10.83179
644.500	0.500	-0.5	132.1665	11.98722	-11.98726
645.500	0.500	-0.5	129.1888	11.92321	-11.92324
646.500	0.500	-0.5	108.5823	10.81673	-10.81675
647.500	0.500	-0.5	113.042	11.10735	-11.10738
648.500	0.500	-0.5	114.7475	11.04169	-11.04172
649.500	0.500	-0.5	88.18558	9.679696	-9.679715
650.500	0.500	-0.5	80.31487	9.499141	-9.499157
651.500	0.500	-0.5	84.77332	9.828667	-9.828684
652.500	0.500	-0.5	87.12172	9.621054	-9.621072
653.500	0.500	-0.5	51.20778	7.485981	-7.485989
654.500	0.500	-0.5	65.01976	8.409213	-8.409225
655.500	0.500	-0.5	68.20714	8.608217	-8.60823
656.500	0.500	-0.5	68.20714	8.608217	-8.60823
657.500	0.500	-0.5	55.45762	7.781727	-7.781736
658.500	0.500	-0.5	25.91843	5.550125	-5.550128
659.500	0.500	-0.5	39.31102	6.462713	-6.462719
660.500	0.500	-0.5	37.3958	6.431564	-6.431569
661.500	0.500	-0.5	16.99936	4.249846	-4.249848
662.500	0.500	-0.5	18.0634	4.381025	-4.381027
663.500	0.500	-0.5	12.75064	4.07702	-3.358736
664.500	0.500	-0.5	4.250213	2.555441	-1.81803
665.500	0.500	-0.5	5.312766	2.796641	-2.065605
666.500	0.500	-0.5	1.062553	1.595955	-0.7777891
